Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
whisky-decanter-lion-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654425472-2.png?v=1783296554,2,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-lion-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/1_7aca9300-5968-46b8-8922-cf6ba5483a59.png?v=1783296554,3,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-lion-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654425472-4.jpg?v=1783296554,4,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-lion-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654425472-5.png?v=1783296554,5,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-lion-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654425472-6.png?v=1783296554,6,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-lion-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654425472-7.png?v=1783296555,7,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-lion-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654425472-8.png?v=1783296554,8,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-lion-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654425472-10.png?v=1783296554,9,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-lion-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654425472-11.png?v=1783296554,10,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-lion-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/2_35111ab4-6836-4ef2-9d86-a85cf00e64e2.png?v=1783296554,11,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-new-holland-t7,Whisky-Karaffe – New Holland T7,"<div class=""rte"">
<h4>Ein Blickfang, inspiriert vom Rückgrat der Landwirtschaft</h4>
<p>Für den Landwirt, den Landliebhaber oder jeden, der tiefen Respekt vor den Maschinen und den Menschen hat, die die Landwirtschaft am Laufen halten. Eine Whisky-Karaffe, gestaltet nach dem legendären New Holland T7, bei der jede Rundung und Kontur eines der bekanntesten Arbeitstiere der Landwirtschaft mit beeindruckender Detailtreue eingefangen ist. Genau die Art Stück, das jeder mit einer Verbindung zum Land sofort erkennt und auf Anhieb zu schätzen weiß.</p>
<div class=""desc-image"">
<img alt="""" src=""https://cdn.shopify.com/s/files/1/0979/5557/8240/files/hf_20260328_231541_65143088-a3e0-4d62-93b3-3f704156e35e.png?v=1774740185""><img src=""https://cdn.shopify.com/s/files/1/0979/5557/8240/files/New_Holland_T7_2.png?v=1778342781"" alt="""">
</div>
<h4>Warum Sie es lieben werden</h4>
<p><strong>Legendäres New-Holland-T7-Design</strong><br>Reich an Details und für jeden mit einer Verbindung zum Land auf den ersten Blick erkennbar.</p>
<p><strong>Ein echter Gesprächsauslöser</strong><br>Gemacht, um in jeder Hausbar, jeder Bauernküche oder jeder persönlichen Sammlung die Blicke auf sich zu ziehen.</p>
<p><strong>Ein unvergessliches Geschenk</strong><br>Perfekt für Landwirte, Landliebhaber und die hart arbeitenden Menschen in Ihrem Leben, die etwas verdient haben, das so verlässlich und würdevoll ist wie sie selbst.</p>
<div class=""desc-image""><img src=""https://cdn.shopify.com/s/files/1/0979/5557/8240/files/New_Holland_T7.png?v=1778342679"" alt=""""></div>
<h4>Erheben Sie das Glas auf das Land</h4>
<p>Ein Sammlerstück, geschaffen, um gezeigt, bewundert und weitergegeben zu werden. Die Art Geschenk, die eine echte Reaktion hervorruft, keine höfliche Anerkennung. Echte Begeisterung.</p>
</div>",My Store 3,,,Whisky Decanters,true,Design,Crown Royal,,,,,,,,57753493209472,0.0,,0,continue,manual,34.95,99.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15659048862080-6.png?v=1783296554,1,,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15659048862080-6.png?v=1783296554,kg,,,active
whisky-decanter-new-holland-t7,,,,,,,,,Jack Daniel's,,,,,,,,57753493242240,0.0,,0,continue,manual,34.95,99.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15659048862080-7.png?v=1783296554,2,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15659048862080-7.png?v=1783296554,kg,,,
whisky-decanter-new-holland-t7,,,,,,,,,Blanton's,,,,,,,,57753493275008,0.0,,0,continue,manual,34.95,99.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15659048862080-8.png?v=1783296554,3,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15659048862080-8.png?v=1783296554,kg,,,
whisky-decanter-new-holland-t7,,,,,,,,,Maker's Mark,,,,,,,,57753493307776,0.0,,0,continue,manual,34.95,99.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15659048862080-9.png?v=1783296554,4,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15659048862080-9.png?v=1783296554,kg,,,
whisky-decanter-new-holland-t7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/1_7f463254-fd90-4b6e-bdeb-d95558340eb5.png?v=1783296553,5,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-new-holland-t7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15659048862080.png?v=1783296554,6,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-new-holland-t7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15659048862080-3.png?v=1783296554,7,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-new-holland-t7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15659048862080-5.png?v=1783296554,8,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-new-holland-t7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/2_487d4aa5-0326-4cb1-9790-253eae6406d5.png?v=1783296553,9,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-owl-edition,Whisky-Karaffe – Owl Edition,"<div class=""rte"">
<h4>Ein Blickfang, inspiriert vom beliebtesten Vogel der britischen Folklore</h4>
<p>Für den Lehrer, den Gelehrten oder den weisen und nachdenklichen Menschen in Ihrem Leben, der schon immer verstanden hat, dass das Wertvollste, das ein Mensch besitzen kann, nicht das ist, was er hat, sondern das, was er weiß. Ein Whisky-Flakon, mit eleganter Präzision in der Gestalt eines der geschätztesten und kulturell bedeutsamsten Vögel Großbritanniens geformt, der jeder Hausbar, jedem Arbeitszimmer und jeder Sammlung ein stilles Gefühl von Weisheit und zeitlosem Charakter verleiht.</p>

<div class=""desc-image""><img src=""https://cdn.shopify.com/s/files/1/0692/7145/3883/files/Single_Image_4_-_Carrousel_4eb4274e-9f6b-48ec-a442-9309ed8b21ec.png?v=1768949630"" alt=""""></div>

<h4>Warum Sie es lieben werden</h4>
<p><strong>Wunderschön symbolträchtiges Eulendesign</strong><br>Präzise detailliert und still elegant, fängt es jeden ausdrucksstarken Zug der Eule mit jener zurückhaltenden Handwerkskunst ein, die die britische Designtradition seit jeher so meisterhaft beherrscht.</p>
<p><strong>Ein vielseitiges und zeitloses Stück</strong><br>Ebenso zu Hause in einer modernen Bar wie in einem klassischen britischen Arbeitszimmer. Ein Stück, das überall, wo es landet, vollkommen gewollt wirkt und alles um sich herum aufwertet.</p>
<p><strong>Ein Geschenk voller Bedeutung</strong><br>Perfekt für Lehrer, Gelehrte, Sammler und die weisen, nachdenklichen Menschen in Ihrem Leben, die stets deutlich mehr zu wissen scheinen, als sie sich je anmerken lassen.</p>

<div class=""desc-image""><img src=""https://cdn.shopify.com/s/files/1/0692/7145/3883/files/Single_Image_11_-_Carrousel_76005897-a5f0-45e8-bba6-e8f6b752d681.png?v=1769192309"" alt=""""></div>

<h4>Erheben Sie ein Glas auf jene, die alles sehen</h4>
<p>Ein Sammlerstück, geschaffen, um ausgestellt, bewundert und weitergegeben zu werden. Die Art von Geschenk, die eine echte Reaktion auslöst, nicht bloß höfliche Anerkennung. Echte Begeisterung.</p>
</div>",My Store 3,,,Whisky Decanters,true,Title,Default Title,,,,,,,,57563798307200,0.0,,0,continue,manual,34.95,99.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610653278592.png?v=1783296553,1,,false,,,,,,,,,,,,,,,,,,,,kg,,,active
whisky-decanter-owl-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610653278592-2.png?v=1783296553,2,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-owl-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/1_b3befa17-cec6-4d89-a891-cad8b29c1a6a.png?v=1783296553,3,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-owl-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610653278592-4.png?v=1783296553,4,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-owl-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610653278592-5.png?v=1783296553,5,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-owl-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610653278592-6.png?v=1783296554,6,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-owl-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610653278592-7.png?v=1783296553,7,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-owl-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610653278592-8.png?v=1783296554,8,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-owl-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/2_73803f39-1a81-4014-852d-d80da37bc45c.png?v=1783296553,9,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-tractor-edition,Whisky-Karaffe – Tractor Edition,"<div class=""rte"">
<h4>Ein Statement-Stück, inspiriert vom Herzen des ländlichen Raums</h4>
<p>Für den Landwirt, den Landarbeiter oder jeden, der tiefen Respekt vor der ländlichen Tradition hat, die dieses Land seit Jahrhunderten prägt. Eine Whisky-Karaffe, inspiriert von den klassischen Traktoren der Landschaft, mit jener authentischen Detailtreue, mit der sich jeder, der mit dem Land verbunden ist, sofort und aufrichtig verbunden fühlt.</p>
<div class=""desc-image""><img src=""https://cdn.shopify.com/s/files/1/0997/6646/8953/files/15610654261632-7.jpg?v=1782149783"" alt=""""></div>
<h4>Warum Sie sie lieben werden</h4>
<p><strong>Klassisch detailreiches Traktor-Design</strong><br>Authentische Details, die jeder Landwirt oder Landliebhaber sofort erkennt und zu schätzen weiß.</p>
<p><strong>Ein garantierter Gesprächsstoff</strong><br>Präsentieren Sie sie in Ihrer Hausbar oder Ihrem Bauernhaus und erleben Sie, wie sie jedem ein anerkennendes Nicken abringt, der schon einmal Schlamm an den Stiefeln hatte und still darauf stolz war.</p>
<p><strong>Ein Geschenk von Herzen</strong><br>Perfekt für Landwirte, Liebhaber des Landlebens und die fleißigen Menschen in Ihrem Leben, die schon immer überzeugt waren, dass die wichtigste Arbeit draußen geschieht, bei jedem Wetter und ganz ohne Aufhebens.</p>
<div class=""desc-image""><img src=""https://cdn.shopify.com/s/files/1/0979/5557/8240/files/hf_20260328_022224_8c0830c3-eb72-4b5c-a6b3-5ce680a323ed_480x480.png?v=1774664717""></div>
<h4>Erheben Sie das Glas auf die Hüter des Landes</h4>
<p>Ein Sammlerstück, geschaffen, um präsentiert, bewundert und weitergegeben zu werden. Genau die Art von Geschenk, das eine echte Reaktion hervorruft, keine höfliche Anerkennung. Echte Begeisterung.</p>
</div>",My Store 3,,,Whisky Decanters,true,Title,Default Title,,,,,,,,57563800240512,0.0,,0,continue,manual,34.95,99.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654261632.jpg?v=1783296553,1,,false,,,,,,,,,,,,,,,,,,,,kg,,,active
whisky-decanter-tractor-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654261632-2.png?v=1783296553,2,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-tractor-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/1_2b2083bd-41a2-4c19-9804-f7ce5169b2bb.png?v=1783296553,3,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-tractor-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654261632-3.png?v=1783296553,4,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-tractor-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654261632-5.png?v=1783296553,5,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-tractor-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654261632-6.png?v=1783296553,6,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-tractor-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654261632-7.jpg?v=1783296552,7,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-tractor-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/2_1a77e085-f105-4275-86bf-82bc9df6e884.png?v=1783296553,8,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-set-with-decanter-and-glasses,Whisky-Karaffe – Set mit Karaffe und Gläsern,"<div class=""rte"">
<h4>Ein Set für alle, die überzeugt sind, dass ein guter Whisky angemessen behandelt gehört</h4>
<p>Für den Whisky-Liebhaber, den Hausbar-Enthusiasten oder die Person, die beschlossen hat, dass ihre Bar genau so aussehen und sich anfühlen soll, wie es sich gehört, ganz ohne Kompromisse. Ein wunderschön aufeinander abgestimmtes Karaffen- und Gläserset, das jeder Hausbar, jedem Arbeitszimmer und jedem Wohnzimmer ein durchdachtes Maß an Raffinesse verleiht. Die Art von Ensemble, das Whisky-Liebhaber mit stillem Stolz ausstellen und sich sofort fragen, warum sie so lange damit gewartet haben, es zu besitzen.</p>

<div class=""desc-image""><img src=""https://cdn.shopify.com/s/files/1/0692/7145/3883/files/IMG-0981_112bb18f-60fb-45e3-999f-204832b5e7a4.png?v=1769211675"" alt=""""></div>

<h4>Warum Sie es lieben werden</h4>
<p><strong>Ein perfekt aufeinander abgestimmtes Set</strong><br>Karaffe und Glas gemeinsam gestaltet, sodass jedes Detail durchdacht und beabsichtigt wirkt. Die Art von Set, die Ihre Hausbar aussehen lässt, als hätte sie jemand zusammengestellt, der wirklich weiß, was er tut.</p>
<p><strong>Gemacht für alle, die ihren Whisky ernst nehmen</strong><br>Hochwertige Materialien, ein edles Finish und jene stille Eleganz, die jeden Einschenken zu einem bewussten Anlass macht statt zu einer Nebensächlichkeit.</p>
<p><strong>Ein Geschenk, das tatsächlich benutzt wird</strong><br>Perfekt für Whisky-Liebhaber und die anspruchsvollen Menschen in Ihrem Leben, die Qualität zu schätzen wissen, die sie jeden Tag sehen, fühlen und genießen können, statt etwas, das im Schrank auf einen besonderen Anlass wartet, der nie so recht eintritt.</p>

<div class=""desc-image""><img src=""https://cdn.shopify.com/s/files/1/0692/7145/3883/files/IMG-0983_2e56027e-d443-470a-a7ce-b3d4339bd57e.png?v=1769211675"" alt=""""></div>

<h4>Erheben Sie das Glas darauf, die Dinge richtig zu machen</h4>
<p>Ein Sammler-Set, geschaffen, um ausgestellt, bewundert und mit jener gemächlichen Wertschätzung genutzt zu werden, die es wahrhaft verdient. Die Art von Geschenk, das eine echte Reaktion hervorruft, keine höfliche Anerkennung. Echte Begeisterung.</p>
</div>",My Store 3,,,Whisky Decanters,true,Title,Default Title,,,,,,,,57563799421312,0.0,,0,continue,manual,34.95,99.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610653868416.png?v=1783296553,1,,false,,,,,,,,,,,,,,,,,,,,kg,,,active
whisky-decanter-set-with-decanter-and-glasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610653868416-2.png?v=1783296553,2,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-set-with-decanter-and-glasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/1_50130a01-819e-44b5-ac64-a0650bf593d5.png?v=1783296553,3,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-set-with-decanter-and-glasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610653868416-4.png?v=1783296553,4,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-set-with-decanter-and-glasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610653868416-5.png?v=1783296553,5,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-set-with-decanter-and-glasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610653868416-6.png?v=1783296554,6,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-set-with-decanter-and-glasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/2_a003dcfd-1314-4272-9336-8549b68f287c.png?v=1783296552,7,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-dachshund-edition,Whisky-Karaffe – Dackel Edition,"<div class=""rte"">
<h4>Ein Blickfang, inspiriert vom charmantesten Hund überhaupt</h4>
<p>Für den Hundeliebhaber, den Sammler oder jeden, der ein Faible für den Dackel hat. Eine Whisky-Karaffe, geformt nach einer der beliebtesten und charaktervollsten Rassen, die man je ins Herz geschlossen hat – verspielt im Design, unmöglich zu übersehen und randvoll mit demselben störrischen Charme wie die Rasse selbst. Ein Stück, das sich nicht allzu ernst nimmt und gerade darum umso besser ist.</p>

<div class=""desc-image""><img src=""https://cdn.shopify.com/s/files/1/0692/7145/3883/files/Single_Image_4_-_Carrousel_41d2d25e-9bb9-42f4-85e0-104bbd405efc.png?v=1769091931"" alt=""""></div>

<h4>Warum Sie es lieben werden</h4>
<p><strong>Unwiderstehlich detailliertes Dackel-Design</strong><br>Geformt nach der wohl unverkennbarsten Silhouette der Hundewelt, mit einem Charme, der es unmöglich macht, vorbeizugehen, ohne für einen zweiten Blick innezuhalten.</p>
<p><strong>Ein garantierter Gesprächsanlass</strong><br>Stellen Sie sie in Ihre Hausbar oder Ihr Wohnzimmer, und sie wird mehr Kommentare, mehr Lacher und mehr aufrichtige Bewunderung ernten als fast alles andere im Raum.</p>
<p><strong>Ein Geschenk, das immer ins Schwarze trifft</strong><br>Perfekt für Hundeliebhaber, Sammler und die warmherzigen, verspielten Menschen in Ihrem Leben, die ein Geschenk mit echter Persönlichkeit zu schätzen wissen und den guten Geschmack haben, sich selbst nicht allzu ernst zu nehmen.</p>

<h4>Erheben Sie das Glas auf die lange und die kurze Seite der Dinge</h4>
<p>Ein Sammlerstück, geschaffen, um gezeigt, bewundert und weitergegeben zu werden. Ein Geschenk, das eine echte Reaktion hervorruft, nicht bloß höfliche Anerkennung. Echte Begeisterung.</p>
</div>",My Store 3,,,Whisky Decanters,true,Title,Default Title,,,,,,,,57563799880064,0.0,,0,continue,manual,34.95,99.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654097792.png?v=1783296553,1,,false,,,,,,,,,,,,,,,,,,,,kg,,,active
whisky-decanter-dachshund-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654097792-4.png?v=1783296553,2,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-dachshund-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/1_33cf098a-a253-4220-b63b-3767f15620d6.png?v=1783296553,3,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-dachshund-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654097792-5.png?v=1783296553,4,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-dachshund-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654097792-6.png?v=1783296553,5,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-dachshund-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654097792-7.png?v=1783296553,6,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-dachshund-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654097792-8.png?v=1783296553,7,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-dachshund-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/2_d8fc7bf3-0e58-4c41-91a1-36b8c5d62f79.png?v=1783296553,8,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-dachshund-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654097792-10.png?v=1783296554,9,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-dachshund-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654097792-11.png?v=1783296553,10,,,,,,,,,,,,,,,,,,,,,,,,,
whisky-decanter-dog-edition-1,Whisky-Karaffe – Dog Edition,"<div class=""rte"">
<h4>Ein Statement-Stück, inspiriert von der größten Freundschaft, die Großbritannien je gekannt hat</h4>
<p>Für den Hundebesitzer, den Sammler oder jeden, der weiß, dass zu den schönsten Abenden ein guter Whisky, ein warmes Kaminfeuer und ein treuer Hund gehören, der irgendwo in der Nähe ausgestreckt liegt und äußerst zufrieden mit dieser Anordnung wirkt. Ein Whiskyflakon, liebevoll detailliert und in Hommage an den besten Freund des Menschen geformt, der jeder Hausbar, jedem Wohnzimmer und jeder Sammlung Wärme, Persönlichkeit und ein echtes Lächeln verleiht.</p>

<div class=""desc-image""><img src=""https://cdn.shopify.com/s/files/1/0692/7145/3883/files/Single_Image_11_-_Carrousel_43c13048-7df1-4a62-9eaa-7230576b9c56.png?v=1768852273"" alt=""""></div>

<h4>Warum Sie es lieben werden</h4>
<p><strong>Charmantes, liebevoll detailliertes Design</strong><br>Sofort wiedererkennbar und unmöglich, ihm nicht schon im ersten Augenblick warmherzig zugetan zu sein.</p>
<p><strong>Ein natürlicher Gesprächsanlass</strong><br>Stellen Sie es in Ihrer Hausbar, Ihrem Wohnzimmer oder Arbeitszimmer aus, und es wird jedem Hundeliebhaber, der zur Tür hereinkommt, ein entzücktes Lächeln entlocken – und das sind in Großbritannien die meisten.</p>
<p><strong>Ein Geschenk, das wunderbar ins Herz trifft</strong><br>Perfekt für Hundebesitzer, Sammler und die warmherzigen, still ergebenen Menschen in Ihrem Leben, die beim Anblick eines wedelnden Schwanzes aufleuchten und ein Geschenk verdienen, das ebenso viel echte Seele in sich trägt wie sie selbst.</p>

<div class=""desc-image""><img src=""https://cdn.shopify.com/s/files/1/0692/7145/3883/files/Single_Image_4_-_Carrousel_2cf3c733-7e89-42db-b964-46b3d5ff0b86.png?v=1768852273"" alt=""""></div>

<h4>Erheben Sie ein Glas auf den besten Freund, den Sie je hatten</h4>
<p>Ein Sammlerstück, geschaffen, um ausgestellt, bewundert und weitergegeben zu werden. Die Art von Geschenk, die eine echte Reaktion hervorruft, keine höfliche Anerkennung. Echte Begeisterung.</p>
</div>",My Store 3,,,Whisky Decanters,true,Modell,Jack Daniel's,,,,,,,,57563801026944,0.0,,0,continue,manual,34.95,99.95,true,true,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654687616.png?v=1783296554,1,,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1059/9569/8513/files/15610654687616.png?v=1783296554,kg,,,active
